01080,42.1821,-72.3656,Three Rivers,MA,Massachusetts,2802,521.9,Hampden,America/New_York,179
01081,42.0623,-72.2309,Wales,MA,Massachusetts,1941,45.2,Hampden,America/New_York,180
01082,42.2948,-72.2778,Ware,MA,Massachusetts,10586,86.4,Hampshire,America/New_York,181
01083,42.2038,-72.195,Warren,MA,Massachusetts,2986,70.8,Worcester,America/New_York,182
01084,42.3904,-72.8809,West Chesterfield,MA,Massachusetts,174,7.4,Hampshire,America/New_York,183
01085,42.1537,-72.7696,Westfield,MA,Massachusetts,41942,265.9,Hampden,America/New_York,184
01086,42.1304,-72.794,Westfield,MA,Massachusetts,372,7144.9,Hampden,America/New_York,185
01088,42.3901,-72.6478,West Hatfield,MA,Massachusetts,416,49.8,Hampshire,America/New_York,186
01089,42.1253,-72.6503,West Springfield,MA,Massachusetts,28666,655.3,Hampden,America/New_York,187
01092,42.1997,-72.2373,West Warren,MA,Massachusetts,1425,80.2,Worcester,America/New_York,188
01093,42.4344,-72.653,Whately,MA,Massachusetts,283,24.9,Franklin,America/New_York,189
01094,42.3595,-72.1385,Wheelwright,MA,Massachusetts,282,118.7,Worcester,America/New_York,190
01095,42.1276,-72.4299,Wilbraham,MA,Massachusetts,14690,245.8,Hampden,America/New_York,191
01096,42.4042,-72.7682,Williamsburg,MA,Massachusetts,2695,27,Hampshire,America/New_York,192
01097,42.176,-72.8313,Woronoco,MA,Massachusetts,59,22.9,Hampden,America/New_York,193
01098,42.3946,-72.9424,Worthington,MA,Massachusetts,1196,13.6,Hampshire,America/New_York,194
01103,42.104,-72.592,Springfield,MA,Massachusetts,2389,2080,Hampden,America/New_York,195
01104,42.134,-72.5668,Springfield,MA,Massachusetts,23876,1692.5,Hampden,America/New_York,196
01105,42.0992,-72.579,Springfield,MA,Massachusetts,11957,3836.5,Hampden,America/New_York,197
01106,42.0479,-72.5718,Longmeadow,MA,Massachusetts,16022,667.1,Hampden,America/New_York,198
01107,42.1213,-72.6055,Springfield,MA,Massachusetts,11582,2974.5,Hampden,America/New_York,199
01108,42.0806,-72.5598,Springfield,MA,Massachusetts,27850,2766.1,Hampden,America/New_York,200
01109,42.1184,-72.5488,Springfield,MA,Massachusetts,29903,2145.9,Hampden,America/New_York,201
01118,42.0948,-72.5253,Springfield,MA,Massachusetts,14980,1511,Hampden,America/New_York,202
01119,42.1245,-72.5112,Springfield,MA,Massachusetts,13626,1539.2,Hampden,America/New_York,203
01128,42.0949,-72.4881,Springfield,MA,Massachusetts,2672,911.2,Hampden,America/New_York,204
01129,42.121,-72.4877,Springfield,MA,Massachusetts,6762,790.8,Hampden,America/New_York,205
01151,42.1529,-72.5088,Indian Orchard,MA,Massachusetts,8807,1417.7,Hampden,America/New_York,206
01199,42.1207,-72.6045,Springfield,MA,Massachusetts,0,0,Hampden,America/New_York,207
01201,42.4499,-73.2764,Pittsfield,MA,Massachusetts,44607,339.2,Berkshire,America/New_York,208
01220,42.6237,-73.1172,Adams,MA,Massachusetts,8209,135.1,Berkshire,America/New_York,209
01222,42.059,-73.3208,Ashley Falls,MA,Massachusetts,810,96.8,Berkshire,America/New_York,210
01223,42.3118,-73.0994,Becket,MA,Massachusetts,2402,12.8,Berkshire,America/New_York,211
01224,42.5066,-73.1975,Berkshire,MA,Massachusetts,210,252.6,Berkshire,America/New_York,212
01225,42.5627,-73.1548,Cheshire,MA,Massachusetts,3135,47.9,Berkshire,America/New_York,213
01226,42.4817,-73.1399,Dalton,MA,Massachusetts,6782,101.7,Berkshire,America/New_York,214
01229,42.278,-73.332,Glendale,MA,Massachusetts,70,50,Berkshire,America/New_York,215
01230,42.1848,-73.3437,Great Barrington,MA,Massachusetts,8542,35.6,Berkshire,America/New_York,216
01235,42.4297,-73.0724,Hinsdale,MA,Massachusetts,2640,23.4,Berkshire,America/New_York,217
01236,42.2666,-73.3767,Housatonic,MA,Massachusetts,1140,121.3,Berkshire,America/New_York,218
01237,42.5497,-73.2626,Lanesborough,MA,Massachusetts,2580,15.6,Berkshire,America/New_York,219
01238,42.2952,-73.2288,Lee,MA,Massachusetts,5903,67,Berkshire,America/New_York,220
01240,42.3721,-73.2765,Lenox,MA,Massachusetts,4441,81.9,Berkshire,America/New_York,221
01242,42.3333,-73.2492,Lenox Dale,MA,Massachusetts,471,369.1,Berkshire,America/New_York,222
01243,42.3515,-73.0232,Middlefield,MA,Massachusetts,257,6.9,Hampshire,America/New_York,223
01244,42.1161,-73.2627,Mill River,MA,Massachusetts,74,23.8,Berkshire,America/New_York,224
01245,42.1882,-73.2189,Monterey,MA,Massachusetts,809,13.6,Berkshire,America/New_York,225
01247,42.6955,-73.08,North Adams,MA,Massachusetts,15573,118.2,Berkshire,America/New_York,226
01253,42.2119,-73.1162,Otis,MA,Massachusetts,672,15.4,Berkshire,America/New_York,227
01254,42.3798,-73.3654,Richmond,MA,Massachusetts,1014,25.7,Berkshire,America/New_York,228
01255,42.1083,-73.1229,Sandisfield,MA,Massachusetts,972,6.8,Berkshire,America/New_York,229
01256,42.5963,-73.0196,Savoy,MA,Massachusetts,719,7.5,Berkshire,America/New_York,230
01257,42.097,-73.3689,Sheffield,MA,Massachusetts,2003,22.6,Berkshire,America/New_York,231
01258,42.1026,-73.4617,South Egremont,MA,Massachusetts,489,5.6,Berkshire,America/New_York,232
01259,42.0755,-73.2356,Southfield,MA,Massachusetts,528,9.7,Berkshire,America/New_York,233
01260,42.2959,-73.3452,South Lee,MA,Massachusetts,481,36.9,Berkshire,America/New_York,234
01262,42.2935,-73.3177,Stockbridge,MA,Massachusetts,1066,39.7,Berkshire,America/New_York,235
01264,42.2341,-73.199,Tyringham,MA,Massachusetts,196,4.7,Berkshire,America/New_York,236
01266,42.308,-73.384,West Stockbridge,MA,Massachusetts,1369,21.7,Berkshire,America/New_York,237
01267,42.672,-73.239,Williamstown,MA,Massachusetts,7955,56.6,Berkshire,America/New_York,238
01270,42.5149,-73.0413,Windsor,MA,Massachusetts,770,9.4,Berkshire,America/New_York,239
01301,42.6241,-72.604,Greenfield,MA,Massachusetts,17713,268.1,Franklin,America/New_York,240
01330,42.5138,-72.8139,Ashfield,MA,Massachusetts,1367,17.5,Franklin,America/New_York,241
01331,42.5673,-72.1829,Athol,MA,Massachusetts,13383,96.2,Worcester,America/New_York,242
01337,42.695,-72.5771,Bernardston,MA,Massachusetts,2498,26.9,Franklin,America/New_York,243
01338,42.5736,-72.8213,Buckland,MA,Massachusetts,127,20.9,Franklin,America/New_York,244
01339,42.608,-72.8901,Charlemont,MA,Massachusetts,1428,10.1,Franklin,America/New_York,245
01340,42.6832,-72.718,Colrain,MA,Massachusetts,1808,15,Franklin,America/New_York,246
01341,42.5045,-72.7051,Conway,MA,Massachusetts,1836,19.8,Franklin,America/New_York,247
01342,42.5445,-72.6059,Deerfield,MA,Massachusetts,1439,32.3,Franklin,America/New_York,248
01343,42.6544,-72.9811,Drury,MA,Massachusetts,45,5.9,Berkshire,America/New_York,249
01344,42.6078,-72.4288,Erving,MA,Massachusetts,1459,42.5,Franklin,America/New_York,250
01346,42.6889,-72.817,Heath,MA,Massachusetts,427,9.6,Franklin,America/New_York,251
01347,42.5614,-72.5169,Lake Pleasant,MA,Massachusetts,175,110.7,Franklin,America/New_York,252
01349,42.5727,-72.4833,Millers Falls,MA,Massachusetts,1292,54.8,Franklin,America/New_York,253
01350,42.7226,-72.9824,Monroe Bridge,MA,Massachusetts,91,4.4,Franklin,America/New_York,254
01351,42.5428,-72.5191,Montague,MA,Massachusetts,2099,41.9,Franklin,America/New_York,255
01354,42.6337,-72.5111,Gill,MA,Massachusetts,1608,42.1,Franklin,America/New_York,256
01355,42.4529,-72.3304,New Salem,MA,Massachusetts,949,7.2,Franklin,America/New_York,257
01360,42.6758,-72.4459,Northfield,MA,Massachusetts,2997,34.2,Franklin,America/New_York,258
01364,42.6129,-72.2924,Orange,MA,Massachusetts,7785,78.4,Franklin,America/New_York,259
01366,42.4805,-72.1878,Petersham,MA,Massachusetts,1269,12.2,Worcester,America/New_York,260
01367,42.6958,-72.9118,Rowe,MA,Massachusetts,595,7.6,Franklin,America/New_York,261
01368,42.6808,-72.186,Royalston,MA,Massachusetts,1170,11.6,Worcester,America/New_York,262
01370,42.5965,-72.7286,Shelburne Falls,MA,Massachusetts,4041,31.6,Franklin,America/New_York,263
